age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
70,unknown,divorced,primary,no,3546.49,no,no,unknown,24,mar,272,2,316,0,nonexistent,no
59,retired,divorced,unknown,no,3182.44,no,no,telephone,7,jan,408,4,-1,0,nonexistent,no
24,retired,married,secondary,no,-769.21,no,no,telephone,11,apr,1996,3,26,0,nonexistent,yes
73,retired,married,secondary,no,-1105.91,yes,yes,cellular,3,apr,45,1,144,1,nonexistent,no
20,retired,married,primary,no,-3371.73,no,no,cellular,4,feb,99,3,17,0,failure,yes
63,blue-collar,married,tertiary,no,387.4,no,no,cellular,24,apr,363,1,-1,2,nonexistent,no
47,unknown,single,unknown,no,867.54,yes,no,cellular,4,mar,493,2,-1,0,nonexistent,no
81,self-employed,single,secondary,no,3790.99,yes,no,cellular,10,nov,172,3,244,2,nonexistent,no
40,services,married,secondary,no,2208.14,no,yes,telephone,28,feb,92,4,-1,0,nonexistent,no
63,management,married,secondary,no,-1779.72,yes,no,telephone,10,jul,372,1,-1,0,nonexistent,yes
49,blue-collar,divorced,secondary,no,2116.62,yes,no,cellular,20,apr,147,4,80,1,failure,no
55,admin.,married,tertiary,no,637.86,no,no,cellular,3,nov,602,1,219,2,nonexistent,yes
85,entrepreneur,single,primary,no,-1404.48,yes,yes,cellular,25,jun,342,1,298,0,nonexistent,no
69,blue-collar,married,unknown,no,-3368.52,yes,no,cellular,26,jul,365,3,-1,0,other,no
47,services,married,tertiary,no,3274.41,no,yes,unknown,26,may,552,6,207,2,nonexistent,no
50,technician,married,primary,no,2739.19,yes,no,cellular,18,oct,842,2,-1,1,nonexistent,no
68,blue-collar,married,secondary,no,3070.31,no,no,cellular,28,sep,110,4,361,0,nonexistent,no
42,blue-collar,single,unknown,no,-784.73,yes,no,unknown,20,jul,201,5,-1,0,nonexistent,no
30,services,married,tertiary,yes,1913.24,no,no,cellular,11,may,602,2,-1,0,failure,no
51,blue-collar,single,tertiary,no,-2726.09,yes,no,cellular,26,jun,261,4,45,1,nonexistent,no
22,technician,single,primary,no,-1559.75,no,no,cellular,8,apr,163,4,384,1,nonexistent,no
30,entrepreneur,married,primary,no,1501.2,no,no,unknown,24,aug,240,4,-1,0,nonexistent,yes
48,admin.,married,tertiary,no,2187.06,no,no,telephone,27,apr,796,3,-1,3,nonexistent,yes
75,blue-collar,single,secondary,no,-3486.45,yes,no,cellular,13,apr,249,4,257,0,failure,no
74,unemployed,single,tertiary,no,-1772.63,yes,no,cellular,7,jun,396,2,-1,0,failure,no
36,blue-collar,married,tertiary,no,303.82,yes,no,cellular,5,dec,196,5,227,0,other,no
48,services,married,secondary,no,4275.56,yes,no,cellular,16,jun,60,7,232,0,failure,no
29,blue-collar,single,primary,no,-1039.31,yes,no,cellular,19,nov,482,3,-1,0,nonexistent,no
72,blue-collar,married,secondary,no,1821.73,no,no,cellular,17,jul,196,2,241,0,nonexistent,no
35,technician,single,tertiary,no,2136.18,yes,no,unknown,19,jan,521,4,126,0,failure,no
75,blue-collar,married,secondary,no,650.92,yes,no,cellular,1,aug,384,3,389,0,nonexistent,no
78,admin.,single,primary,no,2204.06,yes,no,cellular,2,dec,320,3,235,0,nonexistent,no
67,management,married,unknown,no,-2634.75,no,no,unknown,8,nov,633,5,374,0,failure,no
41,technician,single,tertiary,no,-567.36,no,no,cellular,26,mar,197,5,112,1,failure,no
86,blue-collar,married,secondary,no,5703.08,yes,no,cellular,15,apr,474,2,19,0,nonexistent,no
67,blue-collar,married,tertiary,no,5914.29,yes,yes,unknown,10,sep,251,2,72,0,nonexistent,no
64,unknown,married,secondary,no,3928.76,yes,no,telephone,19,jun,185,1,245,0,failure,no
79,services,single,unknown,yes,4701.18,no,no,cellular,13,oct,358,3,284,1,nonexistent,no
81,technician,married,tertiary,no,-4077.73,no,no,unknown,5,jul,167,1,-1,0,nonexistent,no
23,student,married,secondary,no,-1446.09,yes,no,cellular,15,mar,204,1,-1,0,nonexistent,no
81,services,single,secondary,no,466.7,yes,no,cellular,20,apr,287,3,269,1,other,no
73,housemaid,married,secondary,no,8646.93,no,no,cellular,26,feb,610,3,191,0,nonexistent,yes
32,blue-collar,married,tertiary,no,460.75,no,no,cellular,11,apr,654,2,21,0,nonexistent,no
40,services,single,secondary,no,3634.71,yes,no,cellular,5,oct,96,5,-1,0,nonexistent,no
72,services,single,secondary,no,2535.12,yes,no,cellular,25,mar,178,3,334,1,nonexistent,yes
33,unemployed,single,unknown,no,2468.37,yes,no,telephone,11,jun,419,4,-1,0,nonexistent,yes
50,retired,married,secondary,no,1329.41,no,no,cellular,5,mar,158,1,212,0,nonexistent,no
67,blue-collar,married,tertiary,no,-2200.1,yes,yes,unknown,15,jun,174,4,-1,0,nonexistent,no
64,management,single,tertiary,no,-6703.49,no,no,cellular,2,dec,243,2,313,1,failure,no
83,retired,married,secondary,no,5245.53,no,yes,cellular,28,oct,404,6,-1,0,nonexistent,yes
26,management,single,primary,no,-449.49,no,no,cellular,22,oct,314,3,-1,1,other,no
39,technician,married,tertiary,no,-4201.34,no,no,cellular,13,apr,660,1,312,0,success,yes
88,retired,divorced,secondary,no,2713.88,yes,no,telephone,16,apr,284,2,314,0,nonexistent,yes
58,admin.,single,primary,no,2656.37,no,no,cellular,12,feb,318,3,-1,0,nonexistent,no
35,retired,married,tertiary,no,3703.68,no,no,telephone,14,dec,250,6,-1,0,nonexistent,no
38,self-employed,married,secondary,no,4747.15,no,no,telephone,27,dec,346,3,262,0,nonexistent,no
42,technician,married,secondary,no,-1356.96,yes,no,telephone,21,may,186,5,71,0,nonexistent,no
57,management,married,tertiary,no,-1224.95,yes,no,cellular,19,sep,359,2,257,1,nonexistent,no
38,retired,single,secondary,no,443.89,no,no,unknown,28,mar,154,4,-1,0,nonexistent,no
62,management,married,secondary,no,3864.92,yes,no,cellular,5,aug,575,2,315,0,other,yes
50,management,married,secondary,no,-4907.92,no,no,unknown,26,feb,263,3,-1,0,other,yes
61,admin.,married,primary,no,1784.62,yes,no,cellular,5,apr,743,4,376,1,nonexistent,no
29,technician,single,secondary,no,4196.37,yes,no,cellular,8,may,568,1,213,1,nonexistent,no
62,technician,married,secondary,no,4072.57,no,no,unknown,19,dec,324,2,198,1,nonexistent,no
84,retired,married,secondary,no,3525.68,no,no,cellular,4,jun,431,3,-1,0,failure,yes
27,retired,divorced,tertiary,no,4589.0,no,no,unknown,14,mar,365,2,80,0,nonexistent,yes
41,admin.,married,primary,no,-6841.55,yes,no,cellular,10,jan,98,4,319,0,other,no
67,retired,married,unknown,no,6240.41,yes,no,unknown,1,mar,314,5,310,0,nonexistent,no
62,management,divorced,secondary,no,2391.21,yes,no,cellular,6,mar,302,4,-1,1,nonexistent,no
66,services,married,secondary,no,5403.95,no,no,cellular,13,apr,249,3,269,0,nonexistent,yes
58,admin.,divorced,tertiary,no,-2123.9,yes,no,cellular,3,feb,386,2,-1,1,failure,no
67,services,single,secondary,no,-3861.48,yes,no,cellular,27,sep,320,4,-1,0,nonexistent,no
61,blue-collar,single,secondary,no,6759.13,yes,yes,telephone,13,may,336,2,313,0,success,yes
23,services,married,tertiary,no,-1379.57,no,yes,telephone,21,mar,718,1,-1,0,nonexistent,yes
72,self-employed,married,tertiary,no,467.45,no,no,telephone,6,jul,286,5,-1,1,nonexistent,yes
50,blue-collar,married,primary,no,2982.36,yes,no,telephone,16,apr,480,4,-1,0,nonexistent,no
21,management,married,primary,no,3718.66,no,no,unknown,4,sep,261,5,-1,0,nonexistent,no
47,technician,married,unknown,no,4635.25,yes,yes,cellular,6,jul,727,3,-1,1,nonexistent,no
49,retired,married,primary,no,2070.16,yes,no,cellular,20,dec,419,2,-1,1,nonexistent,yes
24,admin.,single,tertiary,no,-1762.93,yes,yes,unknown,10,aug,325,2,336,0,nonexistent,no
89,management,married,secondary,no,3519.9,no,yes,telephone,28,may,169,2,-1,2,nonexistent,yes
34,blue-collar,single,secondary,no,3567.67,yes,yes,cellular,28,feb,738,3,-1,0,nonexistent,no
41,self-employed,divorced,tertiary,no,-4045.1,yes,no,cellular,4,feb,543,1,-1,0,success,yes
49,retired,single,unknown,no,5656.05,no,yes,cellular,19,aug,158,2,11,0,nonexistent,no
77,admin.,single,primary,no,-6061.23,no,no,unknown,22,jan,73,4,-1,1,other,no
71,retired,single,secondary,no,4503.25,no,no,cellular,8,may,225,4,214,0,nonexistent,no
73,services,married,tertiary,no,-502.33,no,no,cellular,24,jan,129,6,214,0,nonexistent,no
35,technician,married,secondary,no,3516.53,no,no,telephone,21,may,243,2,-1,2,nonexistent,yes
78,admin.,divorced,tertiary,no,2930.58,yes,no,unknown,10,nov,460,3,-1,0,nonexistent,yes
77,blue-collar,single,secondary,no,1288.63,no,no,cellular,3,jan,540,2,306,1,nonexistent,no
51,management,single,secondary,no,2753.26,yes,no,unknown,13,dec,66,4,-1,0,nonexistent,no
57,blue-collar,divorced,tertiary,no,1140.65,yes,no,telephone,11,dec,92,4,269,0,nonexistent,no
20,management,married,tertiary,no,3541.85,no,no,cellular,15,nov,126,2,-1,2,nonexistent,no
72,admin.,married,primary,no,7955.82,yes,no,cellular,7,sep,311,7,88,0,nonexistent,no
87,admin.,single,tertiary,no,-2623.72,yes,no,cellular,9,mar,565,3,-1,2,nonexistent,no
52,services,married,secondary,no,-8164.44,yes,no,cellular,26,feb,262,3,201,2,nonexistent,no
56,blue-collar,married,primary,no,152.98,no,no,cellular,24,dec,64,3,-1,0,success,no
53,services,single,secondary,no,-52.08,no,no,cellular,21,may,338,2,75,1,nonexistent,no
23,admin.,single,tertiary,no,267.3,yes,no,unknown,10,jun,195,4,207,0,other,no
62,retired,married,primary,no,-1379.32,yes,no,cellular,14,jan,198,3,-1,0,nonexistent,no
69,housemaid,single,primary,no,4017.3,no,no,cellular,9,jan,309,4,235,0,nonexistent,no
84,technician,married,tertiary,no,-2743.99,no,no,cellular,12,jul,397,4,207,0,nonexistent,yes
84,technician,divorced,secondary,no,2752.33,yes,no,unknown,15,may,524,5,104,0,nonexistent,no
53,housemaid,married,primary,no,3315.4,yes,yes,unknown,25,sep,575,3,199,1,nonexistent,no
87,self-employed,single,secondary,no,2349.4,no,no,unknown,23,nov,479,3,97,2,nonexistent,no
56,blue-collar,married,tertiary,no,2861.43,yes,no,unknown,6,jan,443,4,-1,1,failure,no
64,retired,married,secondary,no,4247.8,no,no,cellular,27,dec,87,3,33,0,other,no
61,admin.,married,tertiary,no,1560.7,yes,no,cellular,3,dec,420,2,288,0,nonexistent,no
89,management,married,primary,no,360.51,no,no,cellular,2,jul,247,2,93,1,nonexistent,yes
71,blue-collar,married,secondary,no,2859.11,no,yes,unknown,24,may,570,2,-1,0,nonexistent,yes
26,technician,single,tertiary,no,3201.1,no,no,cellular,8,feb,185,2,-1,0,nonexistent,no
23,management,single,secondary,no,4069.04,no,no,cellular,24,mar,233,3,-1,0,nonexistent,yes
47,retired,married,secondary,no,-3737.18,yes,no,cellular,2,sep,167,2,-1,0,nonexistent,no
55,entrepreneur,single,secondary,no,849.41,yes,yes,unknown,7,feb,191,1,332,1,nonexistent,no
66,blue-collar,single,secondary,no,-1796.1,yes,no,cellular,24,dec,649,3,-1,1,nonexistent,no
52,blue-collar,single,secondary,no,3082.89,no,no,unknown,6,feb,173,2,119,2,nonexistent,no
55,technician,married,unknown,no,3580.13,no,no,unknown,15,oct,290,3,370,0,nonexistent,no
84,technician,married,secondary,no,576.76,yes,no,cellular,21,nov,185,4,-1,2,nonexistent,no
42,blue-collar,divorced,secondary,no,-787.8,no,no,unknown,10,apr,290,2,13,1,failure,no
53,student,married,primary,no,3190.89,yes,no,cellular,5,jun,338,2,97,3,other,no
58,management,married,secondary,no,1000.27,yes,no,cellular,24,jul,416,2,177,0,nonexistent,no
51,admin.,single,secondary,no,5679.4,yes,yes,cellular,18,oct,271,1,-1,0,nonexistent,yes
87,management,married,tertiary,no,6718.86,no,no,cellular,26,jan,689,2,88,0,nonexistent,yes
87,blue-collar,single,secondary,no,4402.13,yes,no,cellular,20,mar,72,1,14,0,nonexistent,no
54,blue-collar,married,tertiary,no,2097.97,yes,yes,telephone,21,feb,168,3,-1,0,nonexistent,no
50,services,single,secondary,no,6876.72,no,no,unknown,18,apr,162,3,171,0,success,yes
60,blue-collar,divorced,secondary,no,2122.16,yes,no,cellular,19,sep,133,3,259,0,failure,no
31,technician,divorced,tertiary,no,-37.58,yes,no,cellular,12,may,394,3,264,0,nonexistent,yes
48,services,divorced,secondary,no,-626.02,yes,no,cellular,26,jun,163,5,-1,0,other,no
33,technician,single,tertiary,no,-710.5,yes,no,cellular,23,jun,14,2,43,0,nonexistent,no
28,retired,married,tertiary,no,1380.89,yes,no,unknown,7,jan,316,5,-1,1,nonexistent,no
24,technician,divorced,tertiary,no,2789.26,yes,no,cellular,27,feb,700,2,-1,0,nonexistent,yes
60,entrepreneur,divorced,secondary,no,-2845.47,no,no,telephone,7,mar,23,3,141,0,failure,no
18,retired,married,secondary,no,53.22,no,no,unknown,20,jan,381,4,71,1,nonexistent,yes
64,management,married,secondary,no,2038.55,no,yes,cellular,26,oct,506,1,132,1,nonexistent,yes
49,technician,married,unknown,no,3330.88,yes,no,cellular,12,dec,180,4,193,0,nonexistent,no
44,blue-collar,married,secondary,no,1322.23,yes,no,unknown,6,jun,345,3,-1,1,nonexistent,no
73,retired,single,secondary,no,2133.52,yes,no,cellular,28,aug,298,3,-1,1,nonexistent,no
56,student,married,secondary,no,-2315.57,yes,yes,cellular,23,jan,411,2,-1,1,nonexistent,no
70,housemaid,married,primary,no,-1335.36,no,no,unknown,13,jan,194,4,152,0,nonexistent,yes
69,technician,married,secondary,no,1217.41,yes,no,unknown,28,aug,200,5,181,0,nonexistent,yes
20,housemaid,married,primary,no,2931.65,no,no,unknown,4,oct,351,1,-1,1,nonexistent,no
33,blue-collar,divorced,primary,no,2093.91,no,no,unknown,15,dec,271,4,339,1,nonexistent,no
59,retired,married,tertiary,no,-1146.47,yes,no,unknown,6,may,549,4,278,0,nonexistent,yes
88,management,married,secondary,no,690.31,no,yes,cellular,6,jun,288,1,320,0,nonexistent,no
29,admin.,married,secondary,no,5935.52,yes,no,cellular,10,oct,360,4,-1,2,nonexistent,no
25,admin.,single,secondary,no,3032.77,no,no,unknown,17,feb,203,4,372,1,nonexistent,no
85,blue-collar,single,secondary,no,912.4,no,yes,cellular,5,dec,202,2,319,1,nonexistent,no
87,technician,married,secondary,no,-1677.51,yes,yes,unknown,15,apr,451,2,378,0,nonexistent,no
30,technician,married,secondary,no,-740.11,yes,no,cellular,22,jan,486,2,162,0,nonexistent,no
46,retired,married,primary,yes,1419.77,yes,yes,telephone,5,oct,85,3,-1,2,nonexistent,no
63,admin.,married,tertiary,yes,2227.84,no,no,unknown,1,dec,235,5,128,0,nonexistent,no
32,management,single,primary,no,3096.69,yes,no,unknown,21,jun,363,5,-1,1,other,no
41,technician,married,secondary,no,2563.96,no,no,cellular,12,feb,28,1,71,0,nonexistent,no
46,student,married,secondary,no,289.29,yes,no,cellular,6,feb,233,4,-1,0,nonexistent,no
64,blue-collar,married,secondary,no,-133.31,no,yes,cellular,25,apr,914,1,-1,2,failure,yes
40,blue-collar,married,secondary,no,7540.97,yes,no,cellular,12,jul,136,7,25,0,failure,no
47,technician,married,secondary,no,-269.4,no,no,cellular,4,aug,132,2,-1,0,nonexistent,no
38,technician,married,secondary,no,-2475.11,no,yes,unknown,9,sep,259,2,76,0,nonexistent,no
72,admin.,married,primary,no,-3516.15,yes,no,unknown,17,sep,274,1,198,0,nonexistent,no
29,technician,married,tertiary,no,340.43,yes,no,cellular,9,mar,214,1,51,0,nonexistent,no
34,admin.,married,secondary,no,4219.95,no,no,unknown,27,mar,493,1,-1,0,nonexistent,no
35,admin.,divorced,primary,no,-327.84,no,no,cellular,18,dec,51,4,287,0,nonexistent,no
83,student,married,secondary,yes,5832.54,no,no,cellular,3,feb,128,4,-1,1,failure,no
86,management,married,primary,no,1378.16,yes,no,telephone,10,jul,234,5,58,2,nonexistent,no
54,management,married,tertiary,no,4728.67,no,no,unknown,10,apr,565,3,-1,1,success,yes
29,technician,single,primary,no,-873.16,no,yes,telephone,5,sep,170,1,286,1,nonexistent,no
72,technician,divorced,secondary,no,-826.65,no,no,cellular,2,apr,116,2,303,1,nonexistent,no
53,admin.,single,tertiary,no,1673.14,yes,no,cellular,4,feb,36,1,-1,1,nonexistent,no
79,retired,single,secondary,no,2847.66,yes,no,cellular,20,apr,105,1,258,0,nonexistent,no
43,technician,single,secondary,no,863.13,no,yes,unknown,7,feb,41,3,93,0,nonexistent,yes
89,retired,married,secondary,no,2277.4,no,no,cellular,12,mar,160,6,398,0,nonexistent,no
76,unknown,single,unknown,no,3165.46,no,no,cellular,4,jun,389,4,-1,1,nonexistent,no
34,services,single,secondary,no,-2861.52,no,no,cellular,27,dec,342,1,170,2,failure,no
70,admin.,married,secondary,no,377.19,yes,no,cellular,28,mar,403,3,-1,0,nonexistent,no
38,blue-collar,married,secondary,no,-156.05,no,no,cellular,20,oct,90,3,260,0,nonexistent,no
43,technician,married,secondary,no,-10.37,no,no,telephone,10,jul,63,3,-1,0,nonexistent,no
36,unknown,married,secondary,no,2620.63,no,no,cellular,17,dec,329,1,98,0,nonexistent,yes
67,admin.,single,secondary,no,-114.37,no,no,cellular,11,jul,465,2,43,1,success,yes
36,admin.,married,primary,no,-4615.23,yes,no,unknown,26,feb,259,3,-1,1,success,no
63,technician,single,secondary,no,690.44,yes,no,cellular,17,may,348,6,266,2,nonexistent,yes
59,admin.,divorced,secondary,no,-1793.22,no,no,cellular,4,jan,246,5,79,0,other,no
72,admin.,married,tertiary,no,2889.0,no,no,telephone,3,mar,179,1,12,0,other,no
89,technician,married,tertiary,no,3817.09,yes,no,cellular,22,jul,204,4,-1,2,nonexistent,no
18,technician,single,tertiary,no,-5124.49,no,no,unknown,21,nov,460,2,-1,0,other,no
89,technician,single,unknown,no,-922.7,yes,no,cellular,21,aug,243,1,-1,0,nonexistent,yes
25,services,married,secondary,no,2460.12,yes,no,unknown,10,may,457,2,-1,0,success,yes
55,blue-collar,married,tertiary,no,-2826.63,no,no,cellular,19,aug,289,2,-1,0,nonexistent,no
42,technician,single,primary,no,3747.98,no,no,cellular,8,mar,158,2,336,0,nonexistent,no
64,blue-collar,divorced,tertiary,no,4547.95,no,no,cellular,18,feb,363,3,-1,0,nonexistent,no
69,blue-collar,married,secondary,no,913.95,no,no,cellular,10,sep,249,3,-1,0,nonexistent,yes
79,technician,married,secondary,no,-921.73,yes,no,cellular,4,nov,532,4,212,0,nonexistent,yes
46,services,divorced,secondary,no,-5531.7,yes,no,cellular,24,aug,131,4,-1,0,nonexistent,no
85,technician,married,tertiary,no,3842.08,no,no,cellular,23,jun,42,2,33,0,nonexistent,no
41,blue-collar,married,tertiary,no,7407.61,yes,no,cellular,22,jun,390,2,-1,0,nonexistent,no
32,unemployed,married,tertiary,no,6786.95,no,no,cellular,18,may,609,4,134,0,nonexistent,yes
45,retired,married,secondary,no,815.08,yes,no,cellular,18,dec,465,3,123,0,nonexistent,no
56,services,married,secondary,no,-1878.03,yes,no,cellular,22,jul,643,1,322,0,nonexistent,no
66,technician,single,tertiary,no,3912.87,yes,no,telephone,16,nov,736,8,-1,0,nonexistent,yes
77,housemaid,single,secondary,no,1019.39,no,no,unknown,25,jan,224,1,-1,0,nonexistent,no
34,services,married,secondary,no,2834.4,no,no,cellular,22,may,109,2,164,0,failure,no
39,self-employed,married,secondary,no,2308.26,yes,yes,unknown,16,mar,14,5,-1,0,nonexistent,no
85,technician,married,secondary,no,1679.01,yes,no,telephone,17,feb,46,2,-1,0,other,no
49,technician,single,tertiary,no,4485.54,yes,no,unknown,27,dec,378,2,-1,1,success,yes
35,services,single,secondary,no,4597.0,no,no,cellular,15,jan,50,2,-1,0,nonexistent,no
88,admin.,single,tertiary,no,-168.06,yes,no,cellular,4,jul,311,5,-1,1,nonexistent,no
50,blue-collar,single,tertiary,no,-1369.34,no,no,unknown,24,mar,396,2,-1,0,nonexistent,no
88,unemployed,divorced,secondary,no,-6097.35,no,yes,cellular,1,jan,267,2,-1,1,nonexistent,yes
84,unknown,single,secondary,no,361.52,yes,no,unknown,7,dec,200,4,158,0,nonexistent,no
83,unknown,married,secondary,no,-1879.98,no,no,unknown,10,apr,125,4,-1,3,nonexistent,no
59,admin.,divorced,secondary,no,2657.59,no,no,cellular,1,may,673,6,-1,1,nonexistent,yes
75,housemaid,divorced,secondary,no,392.4,yes,no,cellular,7,mar,124,2,-1,0,nonexistent,no
87,student,married,tertiary,no,717.71,yes,yes,cellular,5,sep,201,3,281,0,nonexistent,no
37,student,married,primary,no,3835.9,yes,no,telephone,16,dec,183,3,-1,0,nonexistent,no
20,admin.,single,secondary,no,2591.76,no,no,telephone,25,may,414,3,395,0,nonexistent,no
41,retired,married,tertiary,no,1049.93,no,no,telephone,8,oct,288,2,-1,1,failure,yes
63,blue-collar,single,tertiary,no,6459.28,no,no,cellular,11,may,81,2,-1,1,nonexistent,no
57,management,married,secondary,no,3614.45,no,yes,unknown,20,jul,445,4,-1,0,nonexistent,no
23,blue-collar,married,secondary,no,152.42,no,no,cellular,19,oct,124,4,79,0,nonexistent,no
58,admin.,married,secondary,no,286.24,yes,no,cellular,27,dec,315,5,-1,0,other,no
30,admin.,divorced,secondary,no,3765.14,yes,no,cellular,15,aug,634,2,9,0,nonexistent,no
54,technician,married,secondary,no,2008.54,no,no,cellular,22,may,151,3,-1,0,nonexistent,no
